C	Month	Day	Hour	Minute	DOY	TOD	DEC	zm	hc	z0	umean	h	ol	sigmav	ustar	wind_dir	Incident Solar
								2	0.4	0.06	3.8663	3000	25.7408	0.721486	0.380572	345.542	
								2	0.4	0.06	3.80083	3000	27.0059	0.67728	0.382185	344.982	
								2	0.4	0.06	3.28991	3000	24.4885	0.635134	0.355366	351.793	
								2	0.4	0.06	3.46542	3000	25.5219	0.650916	0.367027	353.956	
								2	0.4	0.06	3.92581	3000	37.6818	0.793634	0.416579	354.364	
								2	0.4	0.06	3.03996	3000	23.8369	0.620218	0.310955	359.92	
								2	0.4	0.06	4.0811	3000	56.5467	0.843549	0.442918	5.18521	
								2	0.4	0.06	4.9056	3000	89.3942	1.01409	0.526203	6.5955	
								2	0.4	0.06	5.38869	3000	117.535	1.10729	0.557445	10.8829	
								2	0.4	0.06	4.86056	3000	93.5925	0.983538	0.502256	7.63247	
								2	0.4	0.06	3.94088	3000	57.9207	0.863986	0.458368	357.337	
								2	0.4	0.06	3.7895	3000	38.9786	0.763272	0.421304	346.913	
								2	0.4	0.06	3.17998	3000	13.9336	0.472895	0.254488	331.791	
								2	0.4	0.06	4.17554	3000	36.2766	0.674177	0.397489	336.877	
								2	0.4	0.06	4.31344	3000	38.7416	0.742676	0.404546	338.275	
								2	0.4	0.06	4.63997	3000	51.5144	0.817725	0.465252	341.283	
								2	0.4	0.06	4.60608	3000	50.82	0.815775	0.466429	339.913	
								2	0.4	0.06	4.23716	3000	54.2204	0.902226	0.482484	348.277	
								2	0.4	0.06	4.50602	3000	55.2375	0.936095	0.461733	349.869	
								2	0.4	0.06	4.36012	3000	57.7847	0.861206	0.493562	349.886	
								2	0.4	0.06	4.55155	3000	58.9323	0.901263	0.487003	346.396	
								2	0.4	0.06	4.38232	3000	67.5676	0.892711	0.512966	352.57	
								2	0.4	0.06	3.97248	3000	39.7399	0.888583	0.405971	345.379	
								2	0.4	0.06	4.89438	3000	74.262	0.960478	0.503133	340.979	
								2	0.4	0.06	5.71157	3000	135.833	1.14222	0.580759	345.901	
								2	0.4	0.06	5.94678	3000	245.8	1.27415	0.668549	349.538	
								2	0.4	0.06	6.42044	3000	752.415	1.49956	0.740072	356.081	
								2	0.4	0.06	6.1539	3000	1286.02	1.40031	0.705542	355.001	
								2	0.4	0.06	7.03802	3000	-1986.51	1.57214	0.795016	0.0316392	
								2	0.4	0.06	6.82858	3000	-741.853	1.55718	0.80013	359.954	
								2	0.4	0.06	6.63156	3000	-650.107	1.56384	0.761671	355.1	
								2	0.4	0.06	6.58645	3000	-458.96	1.78407	0.72886	357.779	
								2	0.4	0.06	6.49207	3000	-363.81	1.7217	0.708182	358.104	
								2	0.4	0.06	6.15746	3000	-399.112	1.7136	0.693142	350.587	
								2	0.4	0.06	5.77939	3000	-360.817	1.45203	0.610163	348.915	
								2	0.4	0.06	5.9287	3000	-3052.23	1.39196	0.636571	343.074	
								2	0.4	0.06	6.05519	3000	-9999	1.74245	0.659037	344.964	
								2	0.4	0.06	5.37663	3000	-9999	1.42191	0.593926	350.833	
								2	0.4	0.06	4.76572	3000	-5163.89	1.31532	0.509681	354.662	
								2	0.4	0.06	4.809	3000	141.746	1.16976	0.470339	344.821	
								2	0.4	0.06	4.09163	3000	77.7697	0.963735	0.428848	343.348	
								2	0.4	0.06	4.25249	3000	55.4622	0.920619	0.438442	343.59	
								2	0.4	0.06	3.66636	3000	25.3922	0.685566	0.326965	340.252	
								2	0.4	0.06	2.68132	3000	14.1435	0.46238	0.260826	342.66	
								2	0.4	0.06	1.62569	3000	0.538878	0.191527	0.042004	343.309	
								2	0.4	0.06	0.925094	3000	-64.2092	0.235085	0.0384544	336.41	
								2	0.4	0.06	0.821046	3000	2.84036	0.494112	0.186407	284.239	
								2	0.4	0.06	1.56047	3000	0.708318	0.179285	0.0456547	272.933	
								2	0.4	0.06	0.148768	3000	9.25679	0.326897	-9999	208.896	
								2	0.4	0.06	1.09529	3000	3.74651	0.592676	0.108254	256.249	
								2	0.4	0.06	1.44201	3000	5.2741	0.256249	0.0795313	273.984	
								2	0.4	0.06	1.77396	3000	0.856111	0.177228	0.0471763	264.13	
								2	0.4	0.06	1.71153	3000	0.395648	0.13888	0.0351544	265.24	
								2	0.4	0.06	1.36528	3000	0.958617	0.138127	0.0268688	265.128	
								2	0.4	0.06	1.75438	3000	1.16395	0.109844	0.0511273	266.042	
								2	0.4	0.06	1.84162	3000	2.11013	0.142025	0.0706154	268.781	
								2	0.4	0.06	1.81529	3000	4.08468	0.201476	0.115769	269.659	
								2	0.4	0.06	1.97471	3000	6.56879	0.248819	0.158371	270.183	
								2	0.4	0.06	2.31644	3000	9.58738	0.352692	0.20542	269.848	
								2	0.4	0.06	2.29411	3000	10.4242	0.288848	0.206989	268.842	
								2	0.4	0.06	0.521972	3000	22.8884	0.565693	-9999	236.747	
								2	0.4	0.06	1.01286	3000	-46.0857	0.246737	0.110731	103.523	
								2	0.4	0.06	0.327608	3000	97.2942	0.51125	0.0851707	50.9602	
								2	0.4	0.06	0.365777	3000	5.44752	0.423672	0.0950677	56.6131	
								2	0.4	0.06	0.191729	3000	2.61091	0.382841	-9999	108.849	
								2	0.4	0.06	1.07211	3000	9.94583	0.27269	-9999	161.082	
								2	0.4	0.06	1.44233	3000	5.16683	0.266209	0.129994	161.805	
								2	0.4	0.06	1.11013	3000	7.13146	0.245246	0.120218	156.965	
								2	0.4	0.06	1.71732	3000	14.1959	0.286957	0.170217	167.194	
								2	0.4	0.06	1.36716	3000	17.729	0.288649	0.163216	159.752	
								2	0.4	0.06	1.33466	3000	15.0478	0.213341	0.142444	165.605	
								2	0.4	0.06	0.380446	3000	-69.4022	0.329145	0.0930523	74.3074	
								2	0.4	0.06	0.825672	3000	-1646.88	0.274192	0.138663	149.458	
								2	0.4	0.06	1.13823	3000	-20.5487	0.255474	0.143609	161.82	
								2	0.4	0.06	1.29159	3000	-19.4337	0.323345	0.172923	159.722	
								2	0.4	0.06	1.24085	3000	-11.3897	0.508987	0.175615	173.625	
								2	0.4	0.06	1.09532	3000	-9.09327	0.563968	0.221569	169.722	
								2	0.4	0.06	0.461586	3000	-1.33871	0.508386	0.116988	228.767	
								2	0.4	0.06	1.04791	3000	-5.89153	0.754961	0.16896	236.51	
								2	0.4	0.06	1.51093	3000	-11.1584	0.687536	0.207346	247.948	
								2	0.4	0.06	1.23038	3000	-14.914	0.668581	0.211441	273.662	
								2	0.4	0.06	1.16795	3000	-7.59832	0.841027	0.193441	236.778	
								2	0.4	0.06	1.48941	3000	-5.94734	0.613177	0.143148	263.782	
								2	0.4	0.06	0.586702	3000	-11.2366	0.964862	0.236454	233.552	
								2	0.4	0.06	0.483114	3000	-2.40139	1.15738	0.11896	210.778	
								2	0.4	0.06	1.33054	3000	-8.46723	0.609389	0.168489	311.302	
								2	0.4	0.06	2.13961	3000	-33.9568	0.775322	0.249056	286.834	
								2	0.4	0.06	1.66972	3000	-17.1239	0.884765	0.189049	300.959	
								2	0.4	0.06	1.43483	3000	41.7703	0.614351	0.154382	328.311	
								2	0.4	0.06	1.96874	3000	8.39104	0.510989	0.158683	327.5	
								2	0.4	0.06	1.50179	3000	5.73216	0.526947	0.119587	326.54	
								2	0.4	0.06	1.46697	3000	2.91702	0.275493	0.087907	339.788	
								2	0.4	0.06	0.924189	3000	0.273993	0.292285	0.0339607	343.853	
								2	0.4	0.06	1.52524	3000	0.95109	0.463765	0.0619921	283.323	
								2	0.4	0.06	1.63237	3000	2.00598	0.178168	0.0751457	286.246	
								2	0.4	0.06	1.69583	3000	1.94762	0.127233	0.0619408	285.557	
								2	0.4	0.06	1.60397	3000	2.0714	0.153762	0.0667582	280.612	
								2	0.4	0.06	1.51593	3000	1.57215	0.101991	0.0528261	267.285	
								2	0.4	0.06	1.61483	3000	1.96883	0.142482	0.0617362	272.008	
								2	0.4	0.06	1.68566	3000	4.47166	0.21577	0.105804	279.352	
								2	0.4	0.06	1.7668	3000	8.1585	0.239913	0.149108	280.002	
								2	0.4	0.06	0.806431	3000	4.40083	0.291521	0.0763611	298.74	
								2	0.4	0.06	1.36594	3000	2.89939	0.173027	0.0819298	275.406	
								2	0.4	0.06	1.44518	3000	4.12537	0.156291	0.0954399	276.719	
								2	0.4	0.06	0.778287	3000	2.92392	0.196377	0.0788123	284.056	
								2	0.4	0.06	1.03582	3000	2.36676	0.174655	0.0532886	270.936	
								2	0.4	0.06	0.457016	3000	0.589585	0.204713	0.0553145	307.805	
								2	0.4	0.06	0.631662	3000	14.0548	0.752552	0.216678	330.716	
								2	0.4	0.06	0.821629	3000	-1.08136	0.399098	0.0872223	82.311	
								2	0.4	0.06	0.236813	3000	-3.93991	0.188539	0.0405695	278.044	
								2	0.4	0.06	0.640184	3000	-8.99672	0.227444	0.0578407	307.517	
								2	0.4	0.06	0.507741	3000	-2.89975	0.31738	0.0660444	267.323	
								2	0.4	0.06	0.903926	3000	2.39688	0.214525	0.0601263	299.777	
								2	0.4	0.06	1.39473	3000	0.537126	0.244157	0.023884	267.172	
								2	0.4	0.06	0.966971	3000	3.85431	0.527854	0.105128	335.82	
								2	0.4	0.06	0.997797	3000	1.10185	0.21595	0.0519281	342.417	
								2	0.4	0.06	0.836644	3000	4.35113	0.325291	0.0500315	340.301	
								2	0.4	0.06	0.517761	3000	2.33731	0.434586	0.0812832	347.269	
								2	0.4	0.06	0.297114	3000	2.62566	0.365071	0.0743438	227.008	
								2	0.4	0.06	0.331335	3000	1.55289	0.239153	0.0401333	63.5651	
								2	0.4	0.06	0.360003	3000	-0.0953375	0.239279	0.0147777	200.397	
								2	0.4	0.06	0.601889	3000	-9.08188	0.306502	0.089361	335.689	
								2	0.4	0.06	1.9528	3000	-161.128	0.574582	0.259481	2.99335	
								2	0.4	0.06	3.84238	3000	170.039	0.997626	0.477127	352.753	
								2	0.4	0.06	5.07089	3000	1045.27	1.24234	0.589698	357.538	
								2	0.4	0.06	4.88027	3000	-390.563	1.17463	0.588468	357.675	
								2	0.4	0.06	4.57506	3000	-109.154	1.27094	0.469058	1.82922	
								2	0.4	0.06	3.93149	3000	-67.1421	1.02783	0.459533	6.90859	
								2	0.4	0.06	3.58248	3000	-72.8611	1.12428	0.419412	354.205	
								2	0.4	0.06	3.91198	3000	-146.738	0.998351	0.468322	350.007	
								2	0.4	0.06	4.4668	3000	-183.115	1.24694	0.496588	352.6	
								2	0.4	0.06	4.64501	3000	-213.331	1.40926	0.497872	351.018	
								2	0.4	0.06	4.50832	3000	-260.478	1.2829	0.511977	356.266	
								2	0.4	0.06	4.09206	3000	-805.949	1.13676	0.478877	353.026	
								2	0.4	0.06	4.45376	3000	235.911	1.07904	0.466837	351.344	
								2	0.4	0.06	3.57514	3000	197.939	1.01542	0.420093	355.221	
								2	0.4	0.06	3.28218	3000	62.328	0.78356	0.34282	353.19	
								2	0.4	0.06	3.09951	3000	71.9478	0.888483	0.356295	357.781	
								2	0.4	0.06	2.49586	3000	11.7079	0.526073	0.231282	347.8	
								2	0.4	0.06	1.84455	3000	2.03062	0.314299	0.100223	345.889	
								2	0.4	0.06	1.37065	3000	1.81734	0.169487	0.0629336	10.0373	
								2	0.4	0.06	0.774885	3000	1.16013	0.282274	0.0289663	285.862	
								2	0.4	0.06	0.990647	3000	0.0335992	0.134785	0.0105609	336.113	
								2	0.4	0.06	0.385372	3000	1.42854	0.23599	0.0698261	200.925	
								2	0.4	0.06	0.791962	3000	-5.93479	0.204709	0.0660763	261.818	
								2	0.4	0.06	1.35665	3000	0.861392	0.107542	0.0411052	274.984	
								2	0.4	0.06	0.967365	3000	-6.45732	0.158851	0.047541	256.689	
								2	0.4	0.06	0.91918	3000	-30.9659	0.285941	0.112876	253.494	
								2	0.4	0.06	1.20925	3000	-10.0626	0.273274	0.0495824	268.31	
								2	0.4	0.06	1.02615	3000	-2.95766	0.165692	0.0448012	270.558	
								2	0.4	0.06	0.773444	3000	-2.13257	0.204878	0.0508665	250.253	
								2	0.4	0.06	0.405163	3000	-7.63427	0.220759	0.0434657	225.208	
								2	0.4	0.06	0.492522	3000	1.38857	0.467639	0.0697078	160.964	
								2	0.4	0.06	0.917332	3000	-0.704549	0.271824	0.0584379	122.088	
								2	0.4	0.06	0.126018	3000	8.53181	0.23189	-9999	72.0238	
								2	0.4	0.06	0.240979	3000	-6.48368	0.417973	0.0819836	29.1292	
								2	0.4	0.06	0.39205	3000	-1.1338	0.274811	0.0410629	346.253	
								2	0.4	0.06	0.114404	3000	-6.62397	0.240842	-9999	273.893	
								2	0.4	0.06	0.824965	3000	0.733957	0.133934	0.0532977	140.39	
								2	0.4	0.06	0.574897	3000	8.81706	0.408655	0.119092	193.461	
								2	0.4	0.06	0.291571	3000	11.5522	0.296222	-9999	0.90742	
								2	0.4	0.06	0.314065	3000	-3.08572	0.335085	0.0731042	65.4352	
								2	0.4	0.06	0.39331	3000	3.01772	0.380604	0.0901723	87.6043	
								2	0.4	0.06	0.267118	3000	-4.26851	0.218643	0.0492466	306.819	
								2	0.4	0.06	0.423206	3000	-1.11049	0.188369	0.0492057	329.943	
								2	0.4	0.06	0.249342	3000	2.6244	0.234009	0.0360157	115.609	
								2	0.4	0.06	0.341542	3000	2.56336	0.296708	0.0716607	108.18	
								2	0.4	0.06	0.272208	3000	1.83374	0.258561	0.040214	31.4434	
								2	0.4	0.06	0.332849	3000	-2.96358	0.196446	0.0941309	353.699	
								2	0.4	0.06	0.402274	3000	-3.36269	0.34462	0.083986	241.601	
								2	0.4	0.06	0.411991	3000	-2.62769	0.244996	0.0881081	259.177	
								2	0.4	0.06	0.282909	3000	-3.83697	0.387375	0.147212	334.96	
								2	0.4	0.06	0.318057	3000	-5.07291	0.388824	0.177942	25.5377	
								2	0.4	0.06	0.00754829	3000	-26.555	0.540668	-9999	138.345	
								2	0.4	0.06	0.343976	3000	-3.08616	0.623962	-9999	18.2927	
								2	0.4	0.06	1.00971	3000	-3.9253	0.639917	0.155306	320.487	
								2	0.4	0.06	0.949289	3000	-2.37537	0.579038	0.117025	314.997	
								2	0.4	0.06	0.666883	3000	-1.06569	0.533702	0.100356	299.889	
								2	0.4	0.06	0.561585	3000	-4.01556	0.546909	0.129907	251.887	
								2	0.4	0.06	0.265449	3000	-3.43522	0.55698	-9999	44.8592	
								2	0.4	0.06	0.233619	3000	-1.91522	0.518451	-9999	77.4379	
								2	0.4	0.06	0.486746	3000	-9.67099	0.617257	0.179424	312.711	
								2	0.4	0.06	0.968183	3000	-1.09257	0.441892	0.0510053	331.936	
								2	0.4	0.06	0.948208	3000	-12.0941	0.60239	0.189364	21.1306	
								2	0.4	0.06	0.827543	3000	-10.7395	0.507538	0.0792705	350.275	
								2	0.4	0.06	1.04909	3000	43.6465	0.360151	0.0958247	6.31476	
								2	0.4	0.06	1.06033	3000	-1511.33	0.291229	0.0857834	5.8066	
								2	0.4	0.06	1.07229	3000	12.279	0.21518	0.107095	21.8608	
								2	0.4	0.06	0.288628	3000	-1.20449	0.306944	0.0366701	327.992	
								2	0.4	0.06	0.280509	3000	-6.96102	0.078316	0.0252055	226.05	
								2	0.4	0.06	0.315247	3000	-9.17163	0.0782354	0.0354241	244.192	
								2	0.4	0.06	0.209001	3000	-3.64491	0.133494	0.0416497	224.588	
								2	0.4	0.06	0.338312	3000	-7.82484	0.113041	0.0272848	220.357	
								2	0.4	0.06	0.53016	3000	-1.28106	0.0872032	0.0338788	270.256	
								2	0.4	0.06	0.0963682	3000	1.54763	0.160556	-9999	251.578	
								2	0.4	0.06	0.380765	3000	7.5015	0.111779	0.0522843	128.192	
								2	0.4	0.06	0.218929	3000	14.1472	0.325893	0.0822098	91.7424	
								2	0.4	0.06	0.106284	3000	3.13595	0.190659	-9999	203.966	
								2	0.4	0.06	0.0445421	3000	1.428	0.130076	-9999	172.251	
								2	0.4	0.06	0.380552	3000	7.48689	0.59199	0.0833544	73.0079	
								2	0.4	0.06	0.132586	3000	-3.29268	0.212645	-9999	341.295	
								2	0.4	0.06	0.265179	3000	36.8147	0.114159	0.0992001	186.156	
								2	0.4	0.06	0.394857	3000	-11.7153	0.32013	0.119088	198.047	
								2	0.4	0.06	0.563555	3000	19.6451	0.305669	0.207261	268.428	
								2	0.4	0.06	0.180165	3000	2.39307	0.430613	0.041951	10.4512	
								2	0.4	0.06	0.0602212	3000	-171.26	0.400219	-9999	266.551	
								2	0.4	0.06	0.455949	3000	-2.44264	0.215855	0.0445875	91.7859	
								2	0.4	0.06	0.41199	3000	-1.14186	0.231555	0.052515	240.493	
								2	0.4	0.06	0.367122	3000	-1.73615	0.256328	0.0606679	20.1612	
								2	0.4	0.06	0.713708	3000	-1.03347	0.243996	0.0446506	100.858	
								2	0.4	0.06	0.325781	3000	-6.32478	0.283925	0.0597884	20.2574	
								2	0.4	0.06	0.332397	3000	4.69178	0.219276	0.0635283	223.881	
								2	0.4	0.06	0.465458	3000	-3.53827	0.34179	0.0877243	69.5113	
								2	0.4	0.06	0.494669	3000	-4.61607	0.283737	0.112986	73.3019	
								2	0.4	0.06	0.238186	3000	-5.13802	0.274123	-9999	276.597	
								2	0.4	0.06	0.330642	3000	5.01839	0.235854	0.0639936	52.3852	
								2	0.4	0.06	0.228913	3000	-3.70272	0.350165	0.103712	179.559	
								2	0.4	0.06	0.173475	3000	-2.2208	0.291196	-9999	228.296	
								2	0.4	0.06	0.275952	3000	-1.0903	0.264875	0.0718898	260.983	
								2	0.4	0.06	0.715506	3000	-4.85618	0.293556	0.150612	349.324	
								2	0.4	0.06	0.242738	3000	-0.0069316	0.383791	0.0166749	300.505	
								2	0.4	0.06	0.493599	3000	-1.29098	0.499758	0.107974	25.3761	
								2	0.4	0.06	0.727749	3000	-3.47986	0.563826	0.162766	28.2134	
								2	0.4	0.06	0.442213	3000	-1.58945	0.573158	0.117985	347.531	
								2	0.4	0.06	0.439658	3000	-7.60617	0.600155	-9999	320.194	
								2	0.4	0.06	0.368787	3000	-3.96533	0.705207	-9999	358.954	
								2	0.4	0.06	0.638552	3000	-2.38895	0.625907	0.140832	340.02	
								2	0.4	0.06	0.0699229	3000	-7.97931	0.584136	-9999	217.3	
								2	0.4	0.06	0.0830571	3000	-16.0213	0.559582	-9999	229.638	
								2	0.4	0.06	0.313937	3000	-5.76555	0.758914	-9999	72.5755	
								2	0.4	0.06	0.698745	3000	-8.28123	0.489163	0.18404	91.3487	
								2	0.4	0.06	0.473706	3000	-6.80013	0.404434	0.153893	115.06	
								2	0.4	0.06	0.439711	3000	-2.84014	0.346773	0.0532299	283.747	
								2	0.4	0.06	0.676319	3000	1.71247	0.149466	0.0422913	256.317	
								2	0.4	0.06	0.711064	3000	0.79206	0.113813	0.0164919	234.209	
								2	0.4	0.06	0.892167	3000	-4.72538	0.142987	0.0446866	245.087	
								2	0.4	0.06	0.680687	3000	-3.46274	0.230173	0.0497855	263.531	
								2	0.4	0.06	0.582379	3000	-0.137632	0.147179	0.015568	263.42	
								2	0.4	0.06	0.442247	3000	-25.197	0.209747	0.0694437	230.772	
								2	0.4	0.06	0.372436	3000	0.572937	0.139664	0.0413509	243.502	
								2	0.4	0.06	0.509051	3000	-13.6818	0.422493	0.102743	250.858	
								2	0.4	0.06	0.529427	3000	4.44404	0.939552	0.133044	231.42	
								2	0.4	0.06	0.425587	3000	1.53881	0.226158	0.0371306	220.085	
								2	0.4	0.06	0.833381	3000	5.73311	0.32948	0.121464	105.892	
								2	0.4	0.06	0.257858	3000	4.79898	0.248689	0.0961831	57.7734	
								2	0.4	0.06	0.224764	3000	-2.76745	0.151043	0.0416217	286.825	
								2	0.4	0.06	0.428899	3000	-0.394666	0.33224	0.0345546	323.175	
								2	0.4	0.06	0.169801	3000	6.08819	0.213596	-9999	275.669	
								2	0.4	0.06	0.348292	3000	-7.89218	0.33205	0.0817456	172.251	
								2	0.4	0.06	1.0601	3000	4.85028	0.222527	0.0645078	122.238	
								2	0.4	0.06	0.81528	3000	-0.313212	0.392167	0.0301291	335.823	
								2	0.4	0.06	0.601133	3000	-16.9351	0.199878	0.102916	106.181	
								2	0.4	0.06	0.179529	3000	9.47495	0.478789	-9999	157.097	
								2	0.4	0.06	0.71198	3000	-4.64164	0.348098	0.072433	301.157	
								2	0.4	0.06	0.352395	3000	-3.67893	0.208498	0.0556827	98.2475	
								2	0.4	0.06	0.0738989	3000	15.5671	0.219572	-9999	63.7689	
								2	0.4	0.06	0.176537	3000	6.64323	0.212802	-9999	346.141	
								2	0.4	0.06	0.382358	3000	-6.80765	0.350036	0.109649	240.355	
								2	0.4	0.06	0.704533	3000	-4.66711	0.370353	0.0833224	293.25	
								2	0.4	0.06	0.623948	3000	-17.0244	0.419565	0.079456	134.929	
								2	0.4	0.06	0.591786	3000	0.769724	0.339802	0.0499686	335.859	
								2	0.4	0.06	0.723674	3000	3.45972	0.283103	0.104361	135.591	
								2	0.4	0.06	0.180758	3000	48.5153	1.02026	-9999	36.3403	
								2	0.4	0.06	0.0479092	3000	-135.159	0.637828	-9999	257.453	
								2	0.4	0.06	0.373236	3000	41.4934	0.289883	-9999	90.7384	
								2	0.4	0.06	0.157861	3000	-3.72778	0.340139	-9999	27.7489	
								2	0.4	0.06	0.532107	3000	-31.4802	0.243224	0.122564	97.504	
								2	0.4	0.06	0.217532	3000	-2.94057	0.470473	-9999	52.7785	
								2	0.4	0.06	0.726011	3000	-0.0421659	0.331867	0.03184	145.84	
								2	0.4	0.06	0.37444	3000	-5.83075	0.656726	0.181363	26.7607	
								2	0.4	0.06	0.441057	3000	-1.92227	0.627785	0.144754	116.799	
								2	0.4	0.06	0.122937	3000	-1.08624	0.656651	-9999	0.577016	
								2	0.4	0.06	0.598863	3000	-7.63996	0.704257	0.192868	126.894	
								2	0.4	0.06	1.24068	3000	-17.2563	0.488342	0.241947	172.416	
								2	0.4	0.06	1.38716	3000	-20.2915	1.05029	0.248307	193.878	
								2	0.4	0.06	2.11316	3000	-135.888	1.04146	0.277021	229.344	
								2	0.4	0.06	3.7429	3000	-527.027	1.56174	0.441256	272.244	
								2	0.4	0.06	4.46674	3000	-2839.71	0.891194	0.453807	297.214	
								2	0.4	0.06	4.46401	3000	726.435	1.50878	0.508433	297.245	
								2	0.4	0.06	7.53464	3000	386.422	1.2895	0.803912	275.42	
								2	0.4	0.06	7.57087	3000	434.534	1.30397	0.84961	276.369	
								2	0.4	0.06	7.89756	3000	475.248	1.34172	0.874935	275.335	
								2	0.4	0.06	6.67106	3000	300.569	1.14937	0.720742	279.829	
								2	0.4	0.06	6.8408	3000	323.755	1.23651	0.749301	275.583	
								2	0.4	0.06	7.41556	3000	365.014	1.23367	0.83641	274.457	
								2	0.4	0.06	8.21741	3000	464.094	1.45981	0.8918	272.317	
								2	0.4	0.06	7.63919	3000	593.253	1.30274	0.83089	273.453	
								2	0.4	0.06	5.38682	3000	310.376	0.934076	0.592878	270.491	
								2	0.4	0.06	4.9676	3000	238.479	0.899692	0.549904	279.804	
								2	0.4	0.06	4.05912	3000	158.49	0.925921	0.462779	279.234	
								2	0.4	0.06	5.1446	3000	217.891	0.925854	0.563782	271.8	
								2	0.4	0.06	4.91558	3000	159.487	0.880624	0.553534	265.502	
								2	0.4	0.06	2.74296	3000	55.725	0.666943	0.361517	271.864	
								2	0.4	0.06	2.91608	3000	51.8533	0.685815	0.355037	279.472	
								2	0.4	0.06	2.14348	3000	27.8425	0.548705	0.236366	269.268	
								2	0.4	0.06	1.87652	3000	33.4977	0.671084	0.262449	269.573	
								2	0.4	0.06	2.10675	3000	17.2849	0.669586	0.220836	292.176	
								2	0.4	0.06	1.72177	3000	14.2507	0.686326	0.164142	269.481	
								2	0.4	0.06	2.7238	3000	30.8309	0.503835	0.278851	248.442	
								2	0.4	0.06	3.03355	3000	39.0054	0.550565	0.321678	249.591	
								2	0.4	0.06	3.64659	3000	66.7484	0.694989	0.399872	250.261	
								2	0.4	0.06	3.89092	3000	78.0106	0.798038	0.409298	253.419	
								2	0.4	0.06	3.32771	3000	48.2876	0.717065	0.355654	255.204	
								2	0.4	0.06	2.75537	3000	31.5837	0.515573	0.292992	250.35	
								2	0.4	0.06	2.57773	3000	34.2691	0.410383	0.29449	263.82	
								2	0.4	0.06	2.5915	3000	31.9487	0.460288	0.286438	270.895	
								2	0.4	0.06	2.02487	3000	21.1285	0.444596	0.232946	277.154	
								2	0.4	0.06	2.11128	3000	20.7297	0.442731	0.239317	288.853	
								2	0.4	0.06	2.41225	3000	24.1398	0.388052	0.241736	271.194	
								2	0.4	0.06	1.96799	3000	14.572	0.282732	0.183523	274.323	
								2	0.4	0.06	1.95942	3000	16.374	0.329982	0.192332	277.251	
								2	0.4	0.06	2.00072	3000	21.5797	0.292598	0.206571	276.165	
								2	0.4	0.06	2.35577	3000	51.4758	0.4155	0.251956	273.561	
								2	0.4	0.06	3.57105	3000	610.469	0.649987	0.389976	280.949	
								2	0.4	0.06	4.1842	3000	-407.997	0.85535	0.471908	282.668	
								2	0.4	0.06	3.87214	3000	-111.578	0.951854	0.430127	279.055	
